"idGame","numberPeriod","slugTeamPlayer","namePlayer","slugTeamLocation"
22100003,2,"CHA","Mason Plumlee","Home"
22100003,2,"CHA","LaMelo Ball","Home"
22100003,2,"CHA","Kelly Oubre Jr.","Home"
22100003,2,"IND","Torrey Craig","Away"
22100003,2,"IND","Domantas Sabonis","Away"
22100003,2,"IND","Jeremy Lamb","Away"
22100003,2,"IND","T.J. McConnell","Away"
22100003,2,"IND","Chris Duarte","Away"
22100003,3,"CHA","Gordon Hayward","Home"
22100003,3,"CHA","LaMelo Ball","Home"
22100003,3,"CHA","Mason Plumlee","Home"
22100003,3,"CHA","Miles Bridges","Home"
22100003,3,"CHA","Kelly Oubre Jr.","Home"
22100003,3,"IND","Chris Duarte","Away"
22100003,3,"IND","Justin Holiday","Away"
22100003,3,"IND","Malcolm Brogdon","Away"
22100003,3,"IND","Myles Turner","Away"
22100003,3,"IND","Domantas Sabonis","Away"
22100003,4,"CHA","Cody Martin","Home"
22100003,4,"CHA","Gordon Hayward","Home"
22100003,4,"CHA","P.J. Washington","Home"
22100003,4,"CHA","Miles Bridges","Home"
22100003,4,"CHA","Ish Smith","Home"
22100003,4,"IND","Myles Turner","Away"
22100003,4,"IND","T.J. McConnell","Away"
22100003,4,"IND","Torrey Craig","Away"
22100003,4,"IND","Malcolm Brogdon","Away"
22100003,4,"IND","Chris Duarte","Away"
22100004,1,"CHI","Lonzo Ball","Away"
22100004,1,"CHI","DeMar DeRozan","Away"
22100004,1,"CHI","Patrick Williams","Away"
22100004,1,"CHI","Nikola Vucevic","Away"
22100004,1,"CHI","Zach LaVine","Away"
22100004,1,"DET","Frank Jackson","Home"
22100004,1,"DET","Killian Hayes","Home"
22100004,1,"DET","Isaiah Stewart","Home"
22100004,1,"DET","Jerami Grant","Home"
22100004,1,"DET","Saddiq Bey","Home"
22100004,2,"CHI","Javonte Green","Away"
22100004,2,"CHI","Alex Caruso","Away"
22100004,2,"CHI","DeMar DeRozan","Away"
22100004,2,"CHI","Alize Johnson","Away"
22100004,2,"CHI","Lonzo Ball","Away"
22100004,2,"DET","Hamidou Diallo","Home"
22100004,2,"DET","Cory Joseph","Home"
22100004,2,"DET","Josh Jackson","Home"
22100004,2,"DET","Trey Lyles","Home"
22100004,2,"DET","Kelly Olynyk","Home"
22100004,3,"CHI","DeMar DeRozan","Away"
22100004,3,"CHI","Patrick Williams","Away"
22100004,3,"CHI","Lonzo Ball","Away"
22100004,3,"CHI","Zach LaVine","Away"
22100004,3,"CHI","Nikola Vucevic","Away"
22100004,3,"DET","Isaiah Stewart","Home"
22100004,3,"DET","Killian Hayes","Home"
22100004,3,"DET","Frank Jackson","Home"
22100004,3,"DET","Jerami Grant","Home"
22100004,3,"DET","Saddiq Bey","Home"
22100004,4,"CHI","Javonte Green","Away"
22100004,4,"CHI","Alex Caruso","Away"
22100004,4,"CHI","Alize Johnson","Away"
22100004,4,"CHI","DeMar DeRozan","Away"
22100004,4,"CHI","Ayo Dosunmu","Away"
22100004,4,"DET","Hamidou Diallo","Home"
22100004,4,"DET","Trey Lyles","Home"
22100004,4,"DET","Kelly Olynyk","Home"
22100004,4,"DET","Josh Jackson","Home"
22100004,4,"DET","Cory Joseph","Home"
22100005,1,"BOS","Jaylen Brown","Away"
22100005,1,"BOS","Robert Williams III","Away"
22100005,1,"BOS","Marcus Smart","Away"
22100005,1,"BOS","Jayson Tatum","Away"
22100005,1,"BOS","Grant Williams","Away"
22100005,1,"NYK","Kemba Walker","Home"
22100005,1,"NYK","Mitchell Robinson","Home"
22100005,1,"NYK","RJ Barrett","Home"
22100005,1,"NYK","Evan Fournier","Home"
22100005,1,"NYK","Julius Randle","Home"
22100005,2,"BOS","Dennis Schroder","Away"
22100005,2,"BOS","Robert Williams III","Away"
22100005,2,"BOS","Jaylen Brown","Away"
22100005,2,"BOS","Romeo Langford","Away"
22100005,2,"BOS","Payton Pritchard","Away"
22100005,2,"NYK","Jericho Sims","Home"
22100005,2,"NYK","Derrick Rose","Home"
22100005,2,"NYK","Obi Toppin","Home"
22100005,2,"NYK","Immanuel Quickley","Home"
22100005,2,"NYK","Alec Burks","Home"
22100005,3,"BOS","Grant Williams","Away"
22100005,3,"BOS","Jaylen Brown","Away"
22100005,3,"BOS","Marcus Smart","Away"
22100005,3,"BOS","Robert Williams III","Away"
22100005,3,"BOS","Jayson Tatum","Away"
22100005,3,"NYK","Mitchell Robinson","Home"
22100005,3,"NYK","Kemba Walker","Home"
22100005,3,"NYK","Evan Fournier","Home"
22100005,3,"NYK","Julius Randle","Home"
22100005,3,"NYK","RJ Barrett","Home"
22100005,4,"BOS","Grant Williams","Away"
22100005,4,"BOS","Dennis Schroder","Away"
22100005,4,"BOS","Jaylen Brown","Away"
22100005,4,"BOS","Payton Pritchard","Away"
22100005,4,"BOS","Romeo Langford","Away"
22100005,4,"NYK","Derrick Rose","Home"
22100005,4,"NYK","Alec Burks","Home"
22100005,4,"NYK","Mitchell Robinson","Home"
22100005,4,"NYK","Obi Toppin","Home"
22100005,4,"NYK","RJ Barrett","Home"
22100005,5,"BOS","Robert Williams III","Away"
22100005,5,"BOS","Marcus Smart","Away"
22100005,5,"BOS","Jaylen Brown","Away"
22100005,5,"BOS","Dennis Schroder","Away"
22100005,5,"BOS","Jayson Tatum","Away"
22100005,5,"NYK","Obi Toppin","Home"
22100005,5,"NYK","Evan Fournier","Home"
22100005,5,"NYK","Julius Randle","Home"
22100005,5,"NYK","Kemba Walker","Home"
22100005,5,"NYK","RJ Barrett","Home"
22100005,6,"BOS","Robert Williams III","Away"
22100005,6,"BOS","Jayson Tatum","Away"
22100005,6,"BOS","Jaylen Brown","Away"
22100005,6,"BOS","Marcus Smart","Away"
22100005,6,"BOS","Dennis Schroder","Away"
22100005,6,"NYK","Mitchell Robinson","Home"
22100005,6,"NYK","Julius Randle","Home"
22100005,6,"NYK","Evan Fournier","Home"
22100005,6,"NYK","RJ Barrett","Home"
22100005,6,"NYK","Derrick Rose","Home"
22100006,1,"TOR","Precious Achiuwa","Home"
22100006,1,"TOR","Goran Dragic","Home"
22100006,1,"TOR","OG Anunoby","Home"
22100006,1,"TOR","Scottie Barnes","Home"
22100006,1,"TOR","Fred VanVleet","Home"
22100006,1,"WAS","Kentavious Caldwell-Pope","Away"
22100006,1,"WAS","Daniel Gafford","Away"
22100006,1,"WAS","Spencer Dinwiddie","Away"
22100006,1,"WAS","Bradley Beal","Away"
22100006,1,"WAS","Kyle Kuzma","Away"
22100006,2,"TOR","Chris Boucher","Home"
22100006,2,"TOR","Gary Trent Jr.","Home"
22100006,2,"TOR","Svi Mykhailiuk","Home"
22100006,2,"TOR","Goran Dragic","Home"
22100006,2,"TOR","OG Anunoby","Home"
22100006,2,"WAS","Montrezl Harrell","Away"
22100006,2,"WAS","Kentavious Caldwell-Pope","Away"
22100006,2,"WAS","Aaron Holiday","Away"
22100006,2,"WAS","Davis Bertans","Away"
22100006,2,"WAS","Spencer Dinwiddie","Away"
22100006,3,"TOR","Precious Achiuwa","Home"
22100006,3,"TOR","Goran Dragic","Home"
22100006,3,"TOR","Scottie Barnes","Home"
22100006,3,"TOR","OG Anunoby","Home"
22100006,3,"TOR","Fred VanVleet","Home"
22100006,3,"WAS","Kentavious Caldwell-Pope","Away"
22100006,3,"WAS","Spencer Dinwiddie","Away"
22100006,3,"WAS","Daniel Gafford","Away"
22100006,3,"WAS","Kyle Kuzma","Away"
22100006,3,"WAS","Bradley Beal","Away"
22100006,4,"TOR","Khem Birch","Home"
22100006,4,"TOR","Chris Boucher","Home"
22100006,4,"TOR","Gary Trent Jr.","Home"
22100006,4,"TOR","Scottie Barnes","Home"
22100006,4,"TOR","Dalano Banton","Home"
22100006,4,"WAS","Aaron Holiday","Away"
22100006,4,"WAS","Davis Bertans","Away"
22100006,4,"WAS","Kentavious Caldwell-Pope","Away"
22100006,4,"WAS","Spencer Dinwiddie","Away"
22100006,4,"WAS","Montrezl Harrell","Away"
22100007,1,"CLE","Collin Sexton","Away"
22100007,1,"CLE","Evan Mobley","Away"
22100007,1,"CLE","Darius Garland","Away"
22100007,1,"CLE","Lauri Markkanen","Away"
22100007,1,"CLE","Jarrett Allen","Away"
22100007,1,"MEM","De'Anthony Melton","Home"
22100007,1,"MEM","Jaren Jackson Jr.","Home"
22100007,1,"MEM","Desmond Bane","Home"
22100007,1,"MEM","Steven Adams","Home"
22100007,1,"MEM","Ja Morant","Home"
22100007,2,"CLE","Cedi Osman","Away"
22100007,2,"CLE","Collin Sexton","Away"
22100007,2,"CLE","Evan Mobley","Away"
22100007,2,"CLE","Darius Garland","Away"
22100007,2,"CLE","Lauri Markkanen","Away"
22100007,2,"MEM","Jaren Jackson Jr.","Home"
22100007,2,"MEM","Ziaire Williams","Home"
22100007,2,"MEM","De'Anthony Melton","Home"
22100007,2,"MEM","Tyus Jones","Home"
22100007,2,"MEM","Brandon Clarke","Home"
22100007,3,"CLE","Collin Sexton","Away"
22100007,3,"CLE","Evan Mobley","Away"
22100007,3,"CLE","Lauri Markkanen","Away"
22100007,3,"CLE","Darius Garland","Away"
22100007,3,"CLE","Jarrett Allen","Away"
22100007,3,"MEM","De'Anthony Melton","Home"
22100007,3,"MEM","Jaren Jackson Jr.","Home"
22100007,3,"MEM","Desmond Bane","Home"
22100007,3,"MEM","Steven Adams","Home"
22100007,3,"MEM","Ja Morant","Home"
22100007,4,"CLE","Cedi Osman","Away"
22100007,4,"CLE","Kevin Love","Away"
22100007,4,"CLE","Ricky Rubio","Away"
22100007,4,"CLE","Collin Sexton","Away"
22100007,4,"CLE","Evan Mobley","Away"
22100007,4,"MEM","De'Anthony Melton","Home"
22100007,4,"MEM","Tyus Jones","Home"
22100007,4,"MEM","Ziaire Williams","Home"
22100007,4,"MEM","Jaren Jackson Jr.","Home"
22100007,4,"MEM","Brandon Clarke","Home"
22100008,1,"HOU","Christian Wood","Away"
22100008,1,"HOU","Kevin Porter Jr.","Away"
22100008,1,"HOU","Jae'Sean Tate","Away"
22100008,1,"HOU","Daniel Theis","Away"
22100008,1,"HOU","Jalen Green","Away"
22100008,1,"MIN","D'Angelo Russell","Home"
22100008,1,"MIN","Josh Okogie","Home"
22100008,1,"MIN","Jaden McDaniels","Home"
22100008,1,"MIN","Karl-Anthony Towns","Home"
22100008,1,"MIN","Anthony Edwards","Home"
22100008,2,"HOU","Eric Gordon","Away"
22100008,2,"HOU","Alperen Sengun","Away"
22100008,2,"HOU","Jae'Sean Tate","Away"
22100008,2,"HOU","Kevin Porter Jr.","Away"
22100008,2,"HOU","Christian Wood","Away"
22100008,2,"MIN","Malik Beasley","Home"
22100008,2,"MIN","Taurean Prince","Home"
22100008,2,"MIN","D'Angelo Russell","Home"
22100008,2,"MIN","Naz Reid","Home"
22100008,2,"MIN","Jarred Vanderbilt","Home"
22100008,3,"HOU","Daniel Theis","Away"
22100008,3,"HOU","Christian Wood","Away"
22100008,3,"HOU","Kevin Porter Jr.","Away"
22100008,3,"HOU","Jae'Sean Tate","Away"
22100008,3,"HOU","Jalen Green","Away"
22100008,3,"MIN","Anthony Edwards","Home"
22100008,3,"MIN","Josh Okogie","Home"
22100008,3,"MIN","Jaden McDaniels","Home"
22100008,3,"MIN","Karl-Anthony Towns","Home"
22100008,3,"MIN","D'Angelo Russell","Home"
22100008,4,"HOU","Alperen Sengun","Away"
22100008,4,"HOU","Jalen Green","Away"
22100008,4,"HOU","Kevin Porter Jr.","Away"
22100008,4,"HOU","Jae'Sean Tate","Away"
22100008,4,"HOU","Christian Wood","Away"
22100008,4,"MIN","Naz Reid","Home"
22100008,4,"MIN","Taurean Prince","Home"
22100008,4,"MIN","Jordan McLaughlin","Home"
22100008,4,"MIN","Jarred Vanderbilt","Home"
22100008,4,"MIN","Anthony Edwards","Home"
22100009,1,"NOP","Josh Hart","Home"
22100009,1,"NOP","Brandon Ingram","Home"
22100009,1,"NOP","Jonas Valanciunas","Home"
22100009,1,"NOP","Nickeil Alexander-Walker","Home"
22100009,1,"NOP","Devonte' Graham","Home"
22100009,1,"PHI","Tobias Harris","Away"
22100009,1,"PHI","Tyrese Maxey","Away"
22100009,1,"PHI","Danny Green","Away"
22100009,1,"PHI","Seth Curry","Away"
22100009,1,"PHI","Joel Embiid","Away"
22100009,2,"NOP","Tomas Satoransky","Home"
22100009,2,"NOP","Brandon Ingram","Home"
22100009,2,"NOP","Jaxson Hayes","Home"
22100009,2,"NOP","Trey Murphy III","Home"
22100009,2,"NOP","Kira Lewis Jr.","Home"
22100009,2,"PHI","Isaiah Joe","Away"
22100009,2,"PHI","Georges Niang","Away"
22100009,2,"PHI","Andre Drummond","Away"
22100009,2,"PHI","Furkan Korkmaz","Away"
22100009,2,"PHI","Matisse Thybulle","Away"
22100009,3,"NOP","Trey Murphy III","Home"
22100009,3,"NOP","Brandon Ingram","Home"
22100009,3,"NOP","Nickeil Alexander-Walker","Home"
22100009,3,"NOP","Jonas Valanciunas","Home"
22100009,3,"NOP","Devonte' Graham","Home"
22100009,3,"PHI","Tyrese Maxey","Away"
22100009,3,"PHI","Danny Green","Away"
22100009,3,"PHI","Joel Embiid","Away"
22100009,3,"PHI","Seth Curry","Away"
22100009,3,"PHI","Tobias Harris","Away"
22100009,4,"NOP","Naji Marshall","Home"
22100009,4,"NOP","Jaxson Hayes","Home"
22100009,4,"NOP","Tomas Satoransky","Home"
22100009,4,"NOP","Kira Lewis Jr.","Home"
22100009,4,"NOP","Brandon Ingram","Home"
22100009,4,"PHI","Isaiah Joe","Away"
22100009,4,"PHI","Andre Drummond","Away"
22100009,4,"PHI","Furkan Korkmaz","Away"
22100009,4,"PHI","Matisse Thybulle","Away"
22100009,4,"PHI","Georges Niang","Away"
22100010,1,"ORL","Franz Wagner","Away"
22100010,1,"ORL","Jalen Suggs","Away"
22100010,1,"ORL","Wendell Carter Jr.","Away"
22100010,1,"ORL","Mo Bamba","Away"
22100010,1,"ORL","Cole Anthony","Away"
22100010,1,"SAS","Derrick White","Home"
22100010,1,"SAS","Doug McDermott","Home"
22100010,1,"SAS","Jakob Poeltl","Home"
22100010,1,"SAS","Keldon Johnson","Home"
22100010,1,"SAS","Dejounte Murray","Home"
22100010,2,"ORL","Terrence Ross","Away"
22100010,2,"ORL","Wendell Carter Jr.","Away"
22100010,2,"ORL","Cole Anthony","Away"
22100010,2,"ORL","Mo Bamba","Away"
22100010,2,"ORL","Jalen Suggs","Away"
22100010,2,"SAS","Derrick White","Home"
22100010,2,"SAS","Doug McDermott","Home"
22100010,2,"SAS","Lonnie Walker IV","Home"
22100010,2,"SAS","Jakob Poeltl","Home"
22100010,2,"SAS","Bryn Forbes","Home"
22100010,3,"ORL","Mo Bamba","Away"
22100010,3,"ORL","Jalen Suggs","Away"
22100010,3,"ORL","Franz Wagner","Away"
22100010,3,"ORL","Wendell Carter Jr.","Away"
22100010,3,"ORL","Cole Anthony","Away"
22100010,3,"SAS","Keldon Johnson","Home"
22100010,3,"SAS","Dejounte Murray","Home"
22100010,3,"SAS","Jakob Poeltl","Home"
22100010,3,"SAS","Doug McDermott","Home"
22100010,3,"SAS","Derrick White","Home"
22100010,4,"ORL","Terrence Ross","Away"
22100010,4,"ORL","R.J. Hampton","Away"
22100010,4,"ORL","Cole Anthony","Away"
22100010,4,"ORL","Mo Bamba","Away"
22100010,4,"ORL","Franz Wagner","Away"
22100010,4,"SAS","Lonnie Walker IV","Home"
22100010,4,"SAS","Keita Bates-Diop","Home"
22100010,4,"SAS","Dejounte Murray","Home"
22100010,4,"SAS","Devin Vassell","Home"
22100010,4,"SAS","Jakob Poeltl","Home"
22100011,1,"OKC","Derrick Favors","Away"
22100011,1,"OKC","Josh Giddey","Away"
22100011,1,"OKC","Luguentz Dort","Away"
22100011,1,"OKC","Darius Bazley","Away"
22100011,1,"OKC","Shai Gilgeous-Alexander","Away"
22100011,1,"UTA","Mike Conley","Home"
22100011,1,"UTA","Rudy Gobert","Home"
22100011,1,"UTA","Bojan Bogdanovic","Home"
22100011,1,"UTA","Royce O'Neale","Home"
22100011,1,"UTA","Donovan Mitchell","Home"
22100011,2,"OKC","Tre Mann","Away"
22100011,2,"OKC","Aleksej Pokusevski","Away"
22100011,2,"OKC","Kenrich Williams","Away"
22100011,2,"OKC","Jeremiah Robinson-Earl","Away"
22100011,2,"OKC","Theo Maledon","Away"
22100011,2,"UTA","Mike Conley","Home"
22100011,2,"UTA","Eric Paschall","Home"
22100011,2,"UTA","Rudy Gobert","Home"
22100011,2,"UTA","Joe Ingles","Home"
22100011,2,"UTA","Jordan Clarkson","Home"
22100011,3,"OKC","Darius Bazley","Away"
22100011,3,"OKC","Derrick Favors","Away"
22100011,3,"OKC","Josh Giddey","Away"
22100011,3,"OKC","Luguentz Dort","Away"
22100011,3,"OKC","Shai Gilgeous-Alexander","Away"
22100011,3,"UTA","Mike Conley","Home"
22100011,3,"UTA","Rudy Gobert","Home"
22100011,3,"UTA","Bojan Bogdanovic","Home"
22100011,3,"UTA","Royce O'Neale","Home"
22100011,3,"UTA","Donovan Mitchell","Home"
22100011,4,"OKC","Aleksej Pokusevski","Away"
22100011,4,"OKC","Kenrich Williams","Away"
22100011,4,"OKC","Theo Maledon","Away"
22100011,4,"OKC","Jeremiah Robinson-Earl","Away"
22100011,4,"OKC","Darius Bazley","Away"
22100011,4,"UTA","Mike Conley","Home"
22100011,4,"UTA","Eric Paschall","Home"
22100011,4,"UTA","Rudy Gobert","Home"
22100011,4,"UTA","Joe Ingles","Home"
22100011,4,"UTA","Jordan Clarkson","Home"
22100012,1,"DEN","Will Barton","Away"
22100012,1,"DEN","Monte Morris","Away"
22100012,1,"DEN","Michael Porter Jr.","Away"
22100012,1,"DEN","Aaron Gordon","Away"
22100012,1,"DEN","Nikola Jokic","Away"
22100012,1,"PHX","Deandre Ayton","Home"
22100012,1,"PHX","Jae Crowder","Home"
22100012,1,"PHX","Chris Paul","Home"
22100012,1,"PHX","Devin Booker","Home"
22100012,1,"PHX","Mikal Bridges","Home"
22100012,2,"DEN","JaMychal Green","Away"
22100012,2,"DEN","Austin Rivers","Away"
22100012,2,"DEN","Facundo Campazzo","Away"
22100012,2,"DEN","Jeff Green","Away"
22100012,2,"DEN","P.J. Dozier","Away"
22100012,2,"PHX","JaVale McGee","Home"
22100012,2,"PHX","Cameron Johnson","Home"
22100012,2,"PHX","Abdel Nader","Home"
22100012,2,"PHX","Chris Paul","Home"
22100012,2,"PHX","Landry Shamet","Home"
22100012,3,"DEN","Will Barton","Away"
22100012,3,"DEN","Aaron Gordon","Away"
22100012,3,"DEN","Monte Morris","Away"
22100012,3,"DEN","Nikola Jokic","Away"
22100012,3,"DEN","Michael Porter Jr.","Away"
22100012,3,"PHX","Chris Paul","Home"
22100012,3,"PHX","Jae Crowder","Home"
22100012,3,"PHX","Deandre Ayton","Home"
22100012,3,"PHX","Mikal Bridges","Home"
22100012,3,"PHX","Devin Booker","Home"
22100012,4,"DEN","JaMychal Green","Away"
22100012,4,"DEN","Will Barton","Away"
22100012,4,"DEN","Facundo Campazzo","Away"
22100012,4,"DEN","Jeff Green","Away"
22100012,4,"DEN","P.J. Dozier","Away"
22100012,4,"PHX","Abdel Nader","Home"
22100012,4,"PHX","JaVale McGee","Home"
22100012,4,"PHX","Landry Shamet","Home"
22100012,4,"PHX","Cameron Johnson","Home"
22100012,4,"PHX","Chris Paul","Home"
22100013,1,"POR","CJ McCollum","Home"
22100013,1,"POR","Jusuf Nurkic","Home"
22100013,1,"POR","Robert Covington","Home"
22100013,1,"POR","Norman Powell","Home"
22100013,1,"POR","Damian Lillard","Home"
22100013,1,"SAC","Richaun Holmes","Away"
22100013,1,"SAC","Harrison Barnes","Away"
22100013,1,"SAC","Maurice Harkless","Away"
22100013,1,"SAC","Tyrese Haliburton","Away"
22100013,1,"SAC","De'Aaron Fox","Away"
22100013,2,"POR","Cody Zeller","Home"
22100013,2,"POR","Nassir Little","Home"
22100013,2,"POR","CJ McCollum","Home"
22100013,2,"POR","Robert Covington","Home"
22100013,2,"POR","Anfernee Simons","Home"
22100013,2,"SAC","Richaun Holmes","Away"
22100013,2,"SAC","Buddy Hield","Away"
22100013,2,"SAC","Terence Davis","Away"
22100013,2,"SAC","Maurice Harkless","Away"
22100013,2,"SAC","Davion Mitchell","Away"
22100013,3,"POR","Jusuf Nurkic","Home"
22100013,3,"POR","Robert Covington","Home"
22100013,3,"POR","CJ McCollum","Home"
22100013,3,"POR","Norman Powell","Home"
22100013,3,"POR","Damian Lillard","Home"
22100013,3,"SAC","Richaun Holmes","Away"
22100013,3,"SAC","Maurice Harkless","Away"
22100013,3,"SAC","Tyrese Haliburton","Away"
22100013,3,"SAC","Harrison Barnes","Away"
22100013,3,"SAC","De'Aaron Fox","Away"
22100013,4,"POR","Nassir Little","Home"
22100013,4,"POR","Anfernee Simons","Home"
22100013,4,"POR","Cody Zeller","Home"
22100013,4,"POR","Larry Nance Jr.","Home"
22100013,4,"POR","CJ McCollum","Home"
22100013,4,"SAC","Richaun Holmes","Away"
22100013,4,"SAC","Buddy Hield","Away"
22100013,4,"SAC","Maurice Harkless","Away"
22100013,4,"SAC","Davion Mitchell","Away"
22100013,4,"SAC","Terence Davis","Away"
22100014,1,"ATL","Clint Capela","Home"
22100014,1,"ATL","Bogdan Bogdanovic","Home"
22100014,1,"ATL","De'Andre Hunter","Home"
22100014,1,"ATL","John Collins","Home"
22100014,1,"ATL","Trae Young","Home"
22100014,1,"DAL","Dwight Powell","Away"
22100014,1,"DAL","Kristaps Porzingis","Away"
22100014,1,"DAL","Dorian Finney-Smith","Away"
22100014,1,"DAL","Tim Hardaway Jr.","Away"
22100014,1,"DAL","Luka Doncic","Away"
22100014,2,"ATL","Delon Wright","Home"
22100014,2,"ATL","Kevin Huerter","Home"
22100014,2,"ATL","Gorgui Dieng","Home"
22100014,2,"ATL","Solomon Hill","Home"
22100014,2,"ATL","Cam Reddish","Home"
22100014,2,"DAL","Sterling Brown","Away"
22100014,2,"DAL","Jalen Brunson","Away"
22100014,2,"DAL","Kristaps Porzingis","Away"
22100014,2,"DAL","Reggie Bullock","Away"
22100014,2,"DAL","Maxi Kleber","Away"
22100014,3,"ATL","De'Andre Hunter","Home"
22100014,3,"ATL","Clint Capela","Home"
22100014,3,"ATL","Bogdan Bogdanovic","Home"
22100014,3,"ATL","John Collins","Home"
22100014,3,"ATL","Trae Young","Home"
22100014,3,"DAL","Kristaps Porzingis","Away"
22100014,3,"DAL","Dwight Powell","Away"
22100014,3,"DAL","Dorian Finney-Smith","Away"
22100014,3,"DAL","Tim Hardaway Jr.","Away"
22100014,3,"DAL","Luka Doncic","Away"
22100014,4,"ATL","Solomon Hill","Home"
22100014,4,"ATL","Delon Wright","Home"
22100014,4,"ATL","Kevin Huerter","Home"
22100014,4,"ATL","Gorgui Dieng","Home"
22100014,4,"ATL","Cam Reddish","Home"
22100014,4,"DAL","Jalen Brunson","Away"
22100014,4,"DAL","Reggie Bullock","Away"
22100014,4,"DAL","Maxi Kleber","Away"
22100014,4,"DAL","Trey Burke","Away"
22100014,4,"DAL","Kristaps Porzingis","Away"
22100015,1,"MIA","Kyle Lowry","Home"
22100015,1,"MIA","Bam Adebayo","Home"
22100015,1,"MIA","Duncan Robinson","Home"
22100015,1,"MIA","P.J. Tucker","Home"
22100015,1,"MIA","Jimmy Butler","Home"
22100015,1,"MIL","George Hill","Away"
22100015,1,"MIL","Khris Middleton","Away"
